id,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,default,purpose,title,addr_state
4745,18000.0,36 months,12.74,604.24,D,Sr Supply Sergeant,10+ years,MORTGAGE,99347.88,Verified,0,debt_consolidation,Debt consolidation,MI
4746,15000.0,36 months,18.25,544.17,G,,10+ years,MORTGAGE,95000.0,Source Verified,1,small_business,Small Business Loan,MN
4747,16800.0,60 months,13.59,387.35,B,Qualit Manager,< 1 year,RENT,72000.0,Not Verified,0,credit_card,Credit card refinancing,MA
4748,10500.0,60 months,19.99,278.13,C,Tech 2,5 years,RENT,25000.0,Source Verified,0,debt_consolidation,Debt consolidation,KY
4749,15000.0,36 months,10.99,491.01,A,Software Architect,2 years,MORTGAGE,100000.0,Not Verified,0,debt_consolidation,Debt Consolidation,TN
4750,32000.0,36 months,7.99,1002.62,C,"VP, Channel Sales & Mktg",6 years,MORTGAGE,215000.0,Verified,0,debt_consolidation,Debt consolidation,MN
4751,20025.0,60 months,17.57,503.84,E,Mortgage Loan Processor,4 years,MORTGAGE,85000.0,Verified,1,debt_consolidation,Debt consolidation,ND
4752,17000.0,60 months,16.77,420.4,D,General Laborer,6 years,RENT,70000.0,Not Verified,0,debt_consolidation,CC Payoff,VA
4753,10000.0,36 months,8.18,314.2,B,Lead assistant,5 years,MORTGAGE,52000.0,Not Verified,0,home_improvement,Home improvement,NV
4754,25000.0,60 months,18.99,648.38,D,wg10 step 3,4 years,MORTGAGE,75000.0,Verified,0,debt_consolidation,Debt consolidation,VA
4755,20000.0,60 months,15.61,482.23,C,IDD UM Clinician,1 year,MORTGAGE,58670.0,Verified,0,debt_consolidation,blessing,NC
4756,5100.0,36 months,12.79,171.33,D,ACT Coordinator,9 years,OWN,75000.0,Source Verified,0,home_improvement,Home improvement,GA
4757,3300.0,36 months,6.03,100.44,F,,,OWN,26616.0,Not Verified,1,car,car ,OH
4758,17000.0,36 months,9.17,541.95,D,Poject Quality Associate,6 years,MORTGAGE,46000.0,Source Verified,0,credit_card,Credit card refinancing,OH
4759,15000.0,60 months,12.35,336.33,B,City Utilities Of Springfield,5 years,MORTGAGE,65000.0,Verified,1,credit_card,refinance,MO
4760,9000.0,36 months,11.99,298.89,B,Principal Engineer,10+ years,RENT,130200.0,Source Verified,0,debt_consolidation,Debt consolidation,NM
4761,7150.0,36 months,17.86,257.99,C,Warehouse Specialist,5 years,RENT,42000.0,Verified,0,debt_consolidation,Debt consolidation,MO
4762,1800.0,36 months,19.52,66.46,D,Attorney,6 years,RENT,72000.0,Not Verified,0,debt_consolidation,Debt Consolidation,AZ
4763,10400.0,36 months,7.69,324.42,F,Security officer,10+ years,MORTGAGE,40000.0,Verified,0,credit_card,Credit card refinancing,MN
4764,8700.0,36 months,6.62,267.13,A,The MITRE Corporation,5 years,MORTGAGE,93500.0,Source Verified,0,home_improvement,Refinance Home Improvement Loan,VA
4765,12000.0,36 months,11.53,395.89,E,production assembly mechanic,3 years,MORTGAGE,102000.0,Not Verified,0,home_improvement,Home improvement,IN
4766,29400.0,36 months,6.68,903.5,E,Analyst,6 years,MORTGAGE,185000.0,Source Verified,0,credit_card,Credit card refinancing,CO
4767,2400.0,36 months,14.65,82.79,B,Senior accountant,9 years,MORTGAGE,46000.0,Verified,0,other,Other,IN
4768,3600.0,36 months,12.99,121.29,D,project manager,1 year,OWN,62000.0,Not Verified,0,credit_card,Credit card refinancing,IN
4769,11550.0,36 months,16.55,409.21,D,Service Delivery Manager,5 years,RENT,34000.0,Verified,1,debt_consolidation,Debt consolidation,NC
4770,35000.0,60 months,12.99,796.18,A,Safety Manager,10+ years,MORTGAGE,101000.0,Verified,1,credit_card,Credit card refinancing,TN
4771,15000.0,36 months,6.71,461.18,C,Director of Finance ,2 years,MORTGAGE,112000.0,Not Verified,0,debt_consolidation,Debt consolidation,WI
4772,10000.0,36 months,8.49,315.63,E,Maintenance planner ,10+ years,MORTGAGE,80000.0,Source Verified,0,credit_card,Credit card refinancing,NC
4773,5000.0,36 months,6.49,153.23,F,Teacher Aid,1 year,RENT,40000.0,Not Verified,0,credit_card,Credit card refinancing,HI
4774,16800.0,60 months,19.72,442.49,C,Cox Communications,5 years,MORTGAGE,50000.0,Verified,0,debt_consolidation,Debt consolidation,GA
4775,35000.0,36 months,11.39,1152.34,D,Project Manager,10+ years,MORTGAGE,110000.0,Source Verified,0,debt_consolidation,Debt consolidation,MN
4776,8000.0,36 months,13.67,272.15,E,Customer Relations Specialist,5 years,RENT,36288.0,Source Verified,1,debt_consolidation,Debt consolidation,MA
4777,15000.0,60 months,10.42,321.82,F,,,MORTGAGE,70000.0,Not Verified,0,credit_card,Credit card refinancing,KY
4778,6475.0,36 months,17.86,233.64,A,Team Coach,6 years,RENT,18000.0,Verified,0,small_business,Business,MI
4779,20000.0,36 months,9.49,640.57,D,Kohl's Corporation,10+ years,MORTGAGE,90000.0,Source Verified,0,credit_card,Credit card refinancing,OH
4780,3800.0,36 months,9.16,121.13,B,chair,,OWN,19000.0,Not Verified,0,debt_consolidation,,AZ
4781,20000.0,36 months,7.89,625.72,B,Physician Assistant,1 year,MORTGAGE,110000.0,Source Verified,0,debt_consolidation,Debt consolidation,RI
4782,12000.0,60 months,12.62,270.71,B,Clinical Liaison,1 year,MORTGAGE,90000.0,Source Verified,0,home_improvement,Home improvement,NV
4783,8900.0,36 months,7.99,278.86,B,Customer Support Specialist,< 1 year,MORTGAGE,45000.0,Not Verified,0,credit_card,Credit card refinancing,VT
4784,12000.0,36 months,10.15,388.06,F,Admin,3 years,RENT,36200.0,Not Verified,0,debt_consolidation,Debt consolidation,VA
4785,28000.0,36 months,11.53,923.73,B,Manger,10+ years,MORTGAGE,90000.0,Source Verified,0,debt_consolidation,Debt consolidation,UT
4786,6500.0,36 months,7.49,202.17,B,Manufacturing ,10+ years,MORTGAGE,45000.0,Not Verified,0,debt_consolidation,Debt consolidation,MO
4787,6500.0,36 months,8.9,206.4,C,,,MORTGAGE,62000.0,Source Verified,0,credit_card,Credit Card refi,MO
4788,24000.0,60 months,19.99,635.72,E,sales,4 years,MORTGAGE,60000.0,Verified,1,other,Other,NE
4789,4500.0,36 months,13.59,152.91,C,,,RENT,30000.0,Source Verified,1,debt_consolidation,Debt consolidation,KS
4790,14000.0,36 months,11.67,462.8,D,Store Manager,1 year,RENT,67000.0,Not Verified,1,credit_card,Credit card refinancing,MI
4791,11100.0,36 months,18.25,402.69,F,CEO,7 years,RENT,67600.0,Verified,0,debt_consolidation,Debt Consolidation,MI
4792,14000.0,36 months,12.49,468.29,G,,,OWN,47000.0,Verified,0,debt_consolidation,Debt consolidation,MI
4793,17750.0,36 months,17.57,637.89,E,Behavioral Health Therapist,2 years,RENT,42500.0,Verified,0,debt_consolidation,Debt consolidation,NM
4794,2400.0,60 months,10.59,51.7,F,unified business technologies,1 year,MORTGAGE,88000.0,Not Verified,0,home_improvement,heater 1,MI
4795,12000.0,36 months,17.27,429.45,G,Deloitte,5 years,RENT,36700.0,Not Verified,0,debt_consolidation,DebtCons_1,AZ
4796,1275.0,36 months,23.99,50.02,F,,,OWN,17500.0,Source Verified,1,home_improvement,Home improvement,AR
4797,25000.0,60 months,22.95,704.05,E,Woodshire apartments ,2 years,MORTGAGE,56000.0,Verified,1,credit_card,Credit card refinancing,NC
4798,21000.0,36 months,5.32,632.42,B,Manager,10+ years,MORTGAGE,123000.0,Not Verified,0,credit_card,Credit card refinancing,CO
4799,17000.0,36 months,16.55,602.3,D,Contract Specialist,10+ years,MORTGAGE,84000.0,Verified,1,debt_consolidation,Debt consolidation,VA
4800,35000.0,60 months,20.99,946.68,B,Teacher,10+ years,MORTGAGE,100000.0,Verified,0,debt_consolidation,Debt consolidation,AK
4801,9975.0,36 months,10.64,324.88,A,,3 years,RENT,56000.0,Not Verified,0,debt_consolidation,Debt Consolidation,MD
4802,2200.0,36 months,7.21,68.15,F,,,RENT,40000.0,Source Verified,0,debt_consolidation,Debt consolidation,WI
4803,14000.0,60 months,16.29,342.62,C,City Carrier,< 1 year,RENT,40000.0,Not Verified,1,credit_card,Credit card refinancing,OR
4804,22050.0,36 months,7.62,687.11,D,Kenwood Painted Metals,5 years,MORTGAGE,62000.0,Verified,0,credit_card,Consolidation,MA
4805,5000.0,36 months,11.99,166.05,D,SR. Exec. Assistant,10+ years,RENT,87000.0,Source Verified,0,medical,Medical expenses,WI
4806,5000.0,36 months,15.59,174.78,B,installer,< 1 year,RENT,55000.0,Source Verified,0,other,Other,OR
4807,7500.0,36 months,13.99,256.3,D,Program Assistant,1 year,RENT,52000.0,Verified,0,debt_consolidation,Debt consolidation,OR
4808,6950.0,36 months,15.31,241.99,D,"K12, Inc.",4 years,RENT,33000.0,Not Verified,0,debt_consolidation,consolidation,WA
4809,30000.0,36 months,14.07,1026.35,B,Systems Engineer ,5 years,RENT,95000.0,Source Verified,0,house,Home buying,TN
4810,8050.0,36 months,9.17,256.63,B,Bureau Chief,10+ years,MORTGAGE,110000.0,Source Verified,0,debt_consolidation,Debt consolidation,CO
4811,15000.0,36 months,10.16,485.14,D,iberdrola renewable,5 years,MORTGAGE,88000.0,Not Verified,0,debt_consolidation,Debt consolidation,OR
4812,15000.0,36 months,13.11,506.21,B,Prosperity Mortgage,5 years,MORTGAGE,170000.0,Not Verified,0,debt_consolidation,Debt consolidation,MD
4813,24000.0,60 months,18.55,616.65,B,Police Officer ,10+ years,MORTGAGE,80000.0,Source Verified,0,debt_consolidation,Debt consolidation,OR
4814,8400.0,36 months,12.29,280.17,D,CNA,3 years,RENT,23000.0,Source Verified,0,debt_consolidation,Debt consolidation,VA
4815,2000.0,36 months,11.44,65.9,D,Program Support Supervisor,10+ years,MORTGAGE,40000.0,Source Verified,0,major_purchase,Major purchase,KY
4816,22400.0,36 months,11.14,734.84,C,Georgia Power,10+ years,MORTGAGE,125000.0,Verified,0,debt_consolidation,consolidate ,GA
4817,12500.0,36 months,6.03,380.45,B,Truck driver,4 years,OWN,54000.0,Verified,0,debt_consolidation,Debt consolidation,AR
4818,30000.0,60 months,19.53,787.0,D,,,MORTGAGE,96000.0,Verified,0,home_improvement,,GA
4819,7500.0,36 months,5.32,225.87,C,Professor,10+ years,MORTGAGE,82000.0,Not Verified,0,car,Car financing,AZ
4820,18000.0,60 months,11.39,394.88,B,,2 years,MORTGAGE,110000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
4821,17000.0,36 months,5.32,511.96,G,Deputy Warden,10+ years,OWN,92000.0,Not Verified,0,credit_card,Credit card refinancing,MI
4822,25650.0,60 months,18.25,654.84,D,Truck Driver,3 years,MORTGAGE,61100.0,Source Verified,0,debt_consolidation,Debt consolidation,MS
4823,28600.0,60 months,19.99,757.57,E,Branch Manager,10+ years,RENT,65000.0,Verified,0,debt_consolidation,Debt consolidation,OH
4824,20000.0,36 months,9.8,643.47,E,carrier,3 years,RENT,46000.0,Verified,0,credit_card,Credit card refinancing,CO
4825,16350.0,60 months,17.27,408.72,B,IT Support Supervisor ,10+ years,MORTGAGE,71525.0,Source Verified,0,debt_consolidation,,OH
4826,8000.0,36 months,7.49,248.82,D,Senior Director,6 years,MORTGAGE,150000.0,Source Verified,0,debt_consolidation,Debt consolidation,WI
4827,3000.0,36 months,11.53,98.98,D,PRICING COORDINATOR,< 1 year,RENT,127500.0,Source Verified,0,credit_card,Credit card refinancing,MD
4828,35000.0,60 months,17.1,871.73,B,"University of North Georgia, Director",6 years,MORTGAGE,87000.0,Source Verified,0,debt_consolidation,Consolidate to Start a Dream,GA
4829,6000.0,36 months,12.69,201.27,D,International Note Acquisition Manager,1 year,RENT,34000.0,Not Verified,0,debt_consolidation,Debt consolidation,OH
4830,16200.0,36 months,5.32,487.86,C,driver,8 years,MORTGAGE,115175.0,Not Verified,0,credit_card,Credit card refinancing,OH
4831,10575.0,36 months,16.29,373.31,B,Sales Support,2 years,RENT,47000.0,Source Verified,1,debt_consolidation,Debt consolidation,AZ
4832,3025.0,36 months,12.99,101.91,D,commerical driver,10+ years,MORTGAGE,31500.0,Source Verified,0,car,Car financing,WI
4833,24000.0,36 months,12.79,806.23,F,Physician,1 year,RENT,250000.0,Source Verified,0,major_purchase,Major purchase,WI
4834,23000.0,36 months,6.49,704.83,A,Teacher,10+ years,MORTGAGE,91000.0,Source Verified,0,credit_card,Credit card refinancing,MA
4835,24000.0,60 months,16.29,587.34,B,Sourcing Analyst,< 1 year,MORTGAGE,75000.0,Source Verified,0,credit_card,Credit card refinancing,IN
4836,18500.0,36 months,12.29,617.04,E,engineer,4 years,RENT,95000.0,Verified,0,debt_consolidation,Debt consolidation,MN
4837,4800.0,36 months,11.99,159.41,D,Executive Assistant,2 years,MORTGAGE,62000.0,Source Verified,0,credit_card,Credit card refinancing,MN
4838,5000.0,36 months,6.03,152.18,D,Software Engineer II,6 years,MORTGAGE,77638.0,Not Verified,0,credit_card,Credit card refinancing,AZ
4839,12000.0,36 months,12.99,404.27,G,Registered Nurse,10+ years,MORTGAGE,61000.0,Not Verified,1,debt_consolidation,Debt Consolidation,AZ
4840,19425.0,60 months,15.61,468.37,B,operations manager,5 years,OWN,44000.0,Verified,0,credit_card,Credit card refinancing,MN
4841,5000.0,36 months,11.99,166.05,B,Associate ,8 years,MORTGAGE,82000.0,Not Verified,0,debt_consolidation,Debt consolidation,MD
4842,3500.0,36 months,12.29,116.74,B,Sales Lead Development,3 years,RENT,46000.0,Not Verified,0,debt_consolidation,Debt consolidation,UT
4843,16200.0,60 months,23.43,460.7,A,welder,3 years,MORTGAGE,60000.0,Source Verified,0,debt_consolidation,Debt consolidation,WI
4844,10000.0,36 months,9.76,321.55,E,Barrell Plumbing,7 years,RENT,55000.0,Not Verified,0,credit_card,quick and easy,MA
4845,24000.0,60 months,22.95,675.89,C,Wayne State University,6 years,MORTGAGE,70000.0,Verified,0,debt_consolidation,Debt,MI
4846,28000.0,60 months,14.65,660.99,A,Manager,7 years,MORTGAGE,136000.0,Not Verified,0,credit_card,Credit card refinancing,MD
4847,26500.0,60 months,21.28,721.1,F,At&t,10+ years,RENT,65000.0,Verified,1,debt_consolidation,Debt consolidation,GA
4848,2800.0,36 months,19.89,103.91,D,,,RENT,72000.0,Source Verified,1,medical,Medical expenses,MI
4849,7775.0,36 months,14.65,268.2,D,wharehouse,1 year,MORTGAGE,24000.0,Verified,0,debt_consolidation,Debt consolidation,NV
4850,20000.0,60 months,19.99,529.77,B,General Manager,10+ years,RENT,65000.0,Source Verified,1,debt_consolidation,Debt consolidation,AZ
4851,11600.0,36 months,13.06,391.19,F,Director,1 year,RENT,61500.0,Source Verified,0,medical,Medical expenses,OK
4852,35000.0,36 months,19.19,1286.33,E,IT Project Leder,10+ years,MORTGAGE,100000.0,Verified,1,credit_card,Credit card refinancing,MI
4853,5000.0,36 months,6.49,153.23,B,Sales,9 years,MORTGAGE,130000.0,Not Verified,0,other,Other,WI
4854,3000.0,36 months,9.93,96.71,D,A/R Coordinator,< 1 year,MORTGAGE,35000.0,Source Verified,0,debt_consolidation,Debt consolidation,ID
4855,16500.0,60 months,8.19,336.07,C,District Manager,5 years,MORTGAGE,52000.0,Source Verified,0,credit_card,Credit card refinancing,AZ
4856,12150.0,36 months,7.97,380.57,C,Crew Bus Driver,< 1 year,MORTGAGE,55000.0,Source Verified,0,debt_consolidation,Debt consolidation,WI
4857,10000.0,36 months,15.22,347.74,D,university Medical Center,10+ years,MORTGAGE,50000.0,Not Verified,0,debt_consolidation,Debt consolidation,AZ
4858,11000.0,60 months,13.99,255.9,D,E-5,7 years,RENT,75000.0,Not Verified,1,debt_consolidation,Debt consolidation,HI
4859,35000.0,36 months,18.99,1282.79,B,Director of Quality,1 year,MORTGAGE,100000.0,Verified,1,debt_consolidation,Debt consolidation,MI
4860,13000.0,36 months,12.12,432.54,A,Department of Transportation,2 years,RENT,94969.0,Source Verified,0,debt_consolidation,Student Loans,DC
4861,10000.0,60 months,22.39,278.42,D,Medical asst,10+ years,MORTGAGE,35000.0,Source Verified,1,credit_card,Credit card refinancing,NM
4862,5800.0,36 months,12.29,193.45,C,Manager,5 years,RENT,25555.0,Verified,0,credit_card,Credit card refinancing,MN
4863,10000.0,36 months,12.79,335.93,C,Owner,10+ years,MORTGAGE,109000.0,Source Verified,0,debt_consolidation,Debt consolidation,NC
4864,15000.0,36 months,14.09,513.33,F,Greenwood Village,2 years,RENT,71500.0,Source Verified,0,debt_consolidation,Debt Consolidation,CO
4865,10000.0,60 months,13.33,229.23,B,Fleet Manager,7 years,OWN,53000.0,Source Verified,1,debt_consolidation,Debt consolidation,OR
4866,24000.0,36 months,17.99,867.54,D,VP,10+ years,MORTGAGE,140000.0,Verified,0,home_improvement,Home improvement,NC
4867,23000.0,60 months,14.33,539.12,B,maynard select,1 year,MORTGAGE,64000.0,Verified,0,credit_card,Credit card refinancing,TN
4868,2400.0,36 months,12.99,80.86,B,Senior Associate Underwriter ,< 1 year,RENT,49000.0,Source Verified,1,debt_consolidation,Debt consolidation,MO
4869,3600.0,36 months,12.79,120.94,B,Hvac technician ,7 years,OWN,95000.0,Verified,0,home_improvement,Home improvement,OH
4870,12000.0,60 months,18.99,311.23,F,Operations Support,2 years,RENT,33508.0,Source Verified,1,credit_card,Credit card refinancing,AZ
4871,6150.0,36 months,12.99,207.19,F,,,OWN,70000.0,Source Verified,0,debt_consolidation,Debt consolidation,OR
4872,20000.0,36 months,7.89,625.72,E,,,MORTGAGE,150000.0,Not Verified,0,credit_card,Credit card refinancing,KY
4873,5000.0,36 months,12.99,168.45,E,,,RENT,24000.0,Verified,1,debt_consolidation,Debt consolidation,NC
4874,12750.0,60 months,20.99,344.86,A,security officer,9 years,RENT,29000.0,Verified,1,debt_consolidation,Debt consolidation,VA
4875,25000.0,36 months,12.35,834.55,A,Keller Supply Company,10+ years,RENT,65000.0,Verified,0,debt_consolidation,Debt consolidation,WA
4876,24000.0,60 months,16.55,590.68,C,Commissioner,6 years,MORTGAGE,75000.0,Source Verified,0,major_purchase,Major purchase,CO
4877,6025.0,36 months,13.49,204.44,C,Flight Attendant,10+ years,RENT,60000.0,Source Verified,0,other,Other,MA
4878,15000.0,60 months,14.33,351.6,D,NCO,5 years,RENT,60000.0,Source Verified,1,debt_consolidation,Debt consolidation,HI
4879,8000.0,36 months,11.22,262.75,A,Driver,,RENT,37000.0,Verified,0,debt_consolidation,Debt consolidation,CO
4880,4800.0,36 months,10.41,155.81,B,DA Coordinator ,1 year,RENT,40000.0,Not Verified,0,credit_card,Credit card refinancing,WA
4881,21775.0,36 months,15.61,761.36,C,Field Service Representative,5 years,RENT,52000.0,Source Verified,0,debt_consolidation,Debt consolidation,MD
4882,32625.0,60 months,16.99,810.64,A,supervisor,10+ years,MORTGAGE,150000.0,Verified,0,debt_consolidation,Debt consolidation,NV
4883,28000.0,60 months,17.27,699.95,C,General Manager,3 years,MORTGAGE,80000.0,Not Verified,1,debt_consolidation,Debt consolidation,AZ
4884,9800.0,36 months,7.29,303.9,B,AHMRT LLP,5 years,RENT,28000.0,Not Verified,0,credit_card,Starving Artist Recovery Program,OR
4885,8200.0,36 months,10.41,266.18,D,Corrections Officer,1 year,MORTGAGE,45000.0,Source Verified,0,debt_consolidation,Debt consolidation,CO
4886,15000.0,36 months,10.15,485.07,A,Rehabilitation therapist 2,10+ years,MORTGAGE,118000.0,Not Verified,0,debt_consolidation,Debt consolidation,NV
4887,18000.0,60 months,12.39,403.96,B,Welder,1 year,OWN,49126.0,Verified,0,credit_card,Credit card refinancing,KY
4888,4800.0,36 months,13.99,164.03,C,Legal Clerk,3 years,RENT,50000.0,Source Verified,0,credit_card,Credit card refinancing,HI
4889,12000.0,36 months,17.27,429.45,D,Xerox Corporation,2 years,MORTGAGE,60000.0,Verified,0,credit_card,Credit Card Payments,WA
4890,35000.0,60 months,22.4,974.64,A,Flowback Supervisor,3 years,MORTGAGE,120000.0,Source Verified,1,credit_card,debt consolidation,WY
4891,20000.0,60 months,12.29,447.83,B,Front End Web Developer,1 year,MORTGAGE,64740.0,Not Verified,1,home_improvement,Home improvement,CT
4892,10000.0,36 months,14.99,346.61,C,Sr. QA Analyst,9 years,OWN,70498.0,Verified,0,credit_card,Credit card refinancing,MO
4893,12500.0,60 months,20.2,332.57,A,Health Educator,3 years,RENT,36492.0,Verified,0,other,Favor,TN
4894,6000.0,36 months,11.99,199.26,A,Produce Manager,7 years,RENT,36000.0,Not Verified,0,credit_card,Credit card refinancing,GA
4895,25000.0,60 months,15.59,602.52,D,Nurse Practitioner,1 year,RENT,90000.0,Source Verified,1,debt_consolidation,,AZ
4896,20000.0,36 months,9.43,640.01,B,processor,,RENT,0.0,Not Verified,0,debt_consolidation,Debt consolidation,WA
